2.0,2.9,24.7999992371,43.0999984741,8.38221876657e-05,9.66566072175e-06,0.000164384452926,11.02.2020 13:16:54
2.2,2.9,24.8999996185,42.7000007629,0.000164658705735,2.45794954672e-05,0.000338126421769,11.02.2020 13:18:44
2.2,2.8,25.2000007629,41.9000015259,0.000164658705735,2.45794954672e-05,0.000338126421769,11.02.2020 13:20:59
1.9,3.5,25.2000007629,41.5999984741,6.17986196949e-05,6.34213329386e-06,0.000118701060915,11.02.2020 13:22:56
2.4,2.9,25.2000007629,41.7000007629,0.000164658705735,2.45794954672e-05,0.000338126421769,11.02.2020 13:24:55
2.3,4.9,25.1000003815,41.5999984741,8.41158529749e-05,9.71250264465e-06,0.000164999702594,11.02.2020 13:26:55
2.3,3.4,25.2000007629,41.9000015259,0.00038974191289,8.08795915708e-05,0.000848759489217,11.02.2020 13:28:52
2.1,3.0,25.1000003815,42.2999992371,0.00038974191289,8.08795915708e-05,0.000848759489217,11.02.2020 13:30:49
2.3,3.2,25.0,42.2000007629,0.000221267856196,3.69807177413e-05,0.000463620637256,11.02.2020 13:32:56
2.4,3.6,25.1000003815,42.7000007629,0.000990996330835,0.000293832339981,0.00229992313801,11.02.2020 13:34:58
2.2,3.2,25.1000003815,42.5,2.02456097556e-05,1.35606621646e-06,3.60381518579e-05,11.02.2020 13:37:08
2.5,3.3,25.2000007629,42.0,5.5074867444e-05,5.40857336218e-06,0.000104958706345,11.02.2020 13:39:22
2.5,3.5,25.2000007629,41.7999992371,1.17807189653e-05,6.41516853981e-07,2.02101656328e-05,11.02.2020 13:41:47
6.8,26.5,26.7000007629,40.0999984741,0.512905946162,1.65866256853,1.82272909027,11.02.2020 19:24:43
7.0,11.7,26.6000003815,40.0,0.00661568598342,0.00405371782657,0.0174756066747,11.02.2020 19:33:07
6.5,11.8,26.7000007629,40.5,0.00457306330422,0.00243314950416,0.0117795969899,11.02.2020 19:43:11
6.7,11.4,26.6000003815,42.5,0.00199471503274,0.000772806206846,0.00485552700494,11.02.2020 19:45:56
6.8,10.2,26.6000003815,40.7000007629,0.000956033059229,0.000279599301318,0.00221335261835,11.02.2020 19:48:10
7.0,9.7,26.7000007629,40.7999992371,0.00125738939333,0.000408349259202,0.00296593012226,11.02.2020 19:50:20
7.1,13.8,26.7000007629,40.5,0.142121672869,0.281362182264,0.462744958185,11.02.2020 19:52:45
7.0,11.0,26.7000007629,46.9000015259,0.0196880479875,0.0183051909785,0.0560212558772,11.02.2020 19:57:36
7.1,10.7,26.7000007629,48.2999992371,0.00682418269915,0.00423137752044,0.0180645366178,11.02.2020 20:02:19
11.6,15.6,18.8999996185,64.0,0.00336092379878,0.00158957526811,0.00847739981244,12.02.2020 00:47:37
11.8,19.3,18.7999992371,63.7999992371,0.0335718599519,0.0382794772107,0.0990668310755,12.02.2020 00:49:54
11.4,15.9,18.7999992371,63.7999992371,0.0119030483543,0.0091299560153,0.0327271073054,12.02.2020 00:53:55
